gene_id,BMi48B3,BMi48B4,CTRL48B1,CTRL48B2,TX48h,CTRL48h,log2FoldChange,pvalue,padj,gene_name,gene_chr,gene_start,gene_end,gene_strand,gene_length,gene_biotype,gene_description,tf_family,BMi48B3_count,BMi48B4_count,CTRL48B1_count,CTRL48B2_count,BMi48B3_fpkm,BMi48B4_fpkm,CTRL48B1_fpkm,CTRL48B2_fpkm
ENSG00000111145,551.8486814,617.8404415,2717.440064,2833.364871,584.8445615,2775.402468,-2.246201988,1.46885282526892e-101,3.68254418446533e-99,ELK3,12,96194382,96269835,+,4648,protein_coding,"ELK3, ETS transcription factor [Source:HGNC Symbol;Acc:HGNC:3325]",ETS,593,678,2692,2503,8.315816794,9.335708321,40.79778886,42.1791749
ENSG00000240476,57.69750126,65.61137432,943.8359806,972.377317,61.65443779,958.1066488,-3.95714418,1.67636683929565e-101,4.1502652023862e-99,LINC00973,3,98981058,98983096,+,962,lincRNA,long intergenic non-protein coding RNA 973 [Source:HGNC Symbol;Acc:HGNC:48868],-,62,72,935,859,4.200809199,4.790061885,68.46430891,69.93932581
ENSG00000102172,1538.289832,1574.672984,5277.40589,5447.124155,1556.481408,5362.265022,-1.784442205,4.1484648282773e-101,1.01437647393654e-98,SMS,X,21940573,21994835,+,2160,protein_coding,spermine synthase [Source:HGNC Symbol;Acc:HGNC:11123],-,1653,1728,5228,4812,49.88103328,51.20043926,170.494164,174.4918782
ENSG00000109971,7138.669874,7918.017104,23505.04899,23257.81648,7528.343489,23381.43274,-1.634932708,8.70904991608988e-101,2.10355417851312e-98,HSPA8,11,123057489,123063230,-,4849,protein_coding,heat shock protein family A (Hsp70) member 8 [Source:HGNC Symbol;Acc:HGNC:5241],-,7671,8689,23285,20546,103.1136446,114.6835989,338.2608595,331.8779887
ENSG00000108106,652.3540062,803.7393354,3638.058689,4132.886594,728.0466708,3885.472642,-2.415436288,2.91845264869425e-100,6.96420158554678e-98,UBE2S,19,55399745,55407777,-,2788,protein_coding,ubiquitin conjugating enzyme E2 S [Source:HGNC Symbol;Acc:HGNC:17895],-,701,882,3604,3651,16.38858988,20.24694558,91.05833453,102.570486
ENSG00000105976,3469.294915,3840.087936,11797.44503,11733.0511,3654.691425,11765.24806,-1.686655452,2.89143096893547e-99,6.81758116318285e-97,MET,7,116672390,116798386,+,7039,protein_coding,"MET proto-oncogene, receptor tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:7029]",-,3728,4214,11687,10365,34.52083383,38.31486203,116.9552627,115.3351516
ENSG00000116649,630.9500945,750.8857284,3214.089585,3376.718902,690.9179114,3295.404244,-2.253442457,4.48595720618048e-99,1.04528080500718e-96,SRM,1,11054584,11060024,-,1898,protein_coding,spermidine synthase [Source:HGNC Symbol;Acc:HGNC:11296],-,678,824,3184,2983,23.28358364,27.78527526,118.1692668,123.1006639
ENSG00000132530,1174.423332,1086.232753,101.9544749,84.89906726,1130.328042,93.42677109,3.592235527,6.47348006240682e-99,1.49085751297709e-96,XAF1,17,6755447,6775647,+,6615,protein_coding,XIAP associated factor 1 [Source:HGNC Symbol;Acc:HGNC:30932],-,1262,1192,101,75,12.43500159,11.53267642,1.075521794,0.888044573
ENSG00000138166,250.3327071,254.2440755,1560.610081,1599.498427,252.2883913,1580.054254,-2.646668424,2.04263259823436e-98,4.65015876329078e-96,DUSP5,10,110497838,110511544,+,2615,protein_coding,dual specificity phosphatase 5 [Source:HGNC Symbol;Acc:HGNC:3071],-,269,279,1546,1413,6.704971337,6.828356861,41.64525122,42.32274409
ENSG00000006468,23.26512148,19.13665084,879.2311648,879.5543368,21.20088616,879.3927508,-5.375523928,2.48930975828462e-97,5.60264421279377e-95,ETV1,7,13891228,13991425,-,9616,protein_coding,ETS variant 1 [Source:HGNC Symbol;Acc:HGNC:3490],ETS,25,21,871,777,0.169457928,0.139768254,6.380451183,6.328924486
ENSG00000159403,1112.072807,1191.028698,113.0584276,114.3307439,1151.550752,113.6945858,3.340655499,1.35937312476409e-96,3.0251397875368e-94,C1R,12,7080199,7092607,-,5885,protein_coding,complement C1r [Source:HGNC Symbol;Acc:HGNC:1246],-,1195,1307,112,101,13.23542151,14.21388575,1.340600094,1.344244463
ENSG00000169679,270.806014,284.3159554,1611.082594,1653.83383,277.5609847,1632.458212,-2.555909754,3.22896555140809e-95,7.10587685679873e-93,BUB1,2,110637698,110678114,-,6032,protein_coding,BUB1 mitotic checkpoint serine/threonine kinase [Source:HGNC Symbol;Acc:HGNC:1148],-,291,312,1596,1461,3.144473905,3.310373228,18.63799728,18.97108775
ENSG00000101187,866.3931238,842.0126371,3260.524297,3508.029459,854.2028805,3384.276878,-1.986010078,9.05425002623001e-95,1.97064259362101e-92,SLCO4A1,20,62642445,62685785,+,4051,protein_coding,solute carrier organic anion transporter family member 4A1 [Source:HGNC Symbol;Acc:HGNC:10953],-,931,924,3230,3099,14.97972279,14.59800231,56.16528526,59.91874146
ENSG00000182718,12075.52865,13088.55791,35927.34373,35190.09739,12582.04328,35558.72056,-1.49883004,3.28513259760667e-94,7.07231915523889e-92,ANXA2,15,60347134,60402883,-,8824,protein_coding,annexin A2 [Source:HGNC Symbol;Acc:HGNC:537],-,12976,14363,35591,31087,95.84990268,104.1749645,284.1203762,275.941273
ENSG00000096384,12147.18523,13009.2775,34963.31874,34285.63932,12578.23136,34624.47903,-1.46085823,7.09175251207785e-93,1.51031451886251e-90,HSP90AB1,6,44246166,44253888,+,2980,protein_coding,heat shock protein 90 alpha family class B member 1 [Source:HGNC Symbol;Acc:HGNC:5258],-,13053,14276,34636,30288,285.5028269,306.6012881,818.7270829,796.0817763
ENSG00000181163,6503.99736,6431.737222,17293.90163,17381.66904,6467.867291,17337.78533,-1.422557123,1.34399203573817e-91,2.83181981487555e-89,NPM1,5,171387116,171411137,+,3828,protein_coding,nucleophosmin 1 [Source:HGNC Symbol;Acc:HGNC:7910],-,6989,7058,17132,15355,119.0034221,118.0031022,315.256338,314.1819576
ENSG00000144381,4132.816179,4281.142175,11973.08938,11647.02004,4206.979177,11810.05471,-1.48917761,7.26531726510629e-90,1.5147039342389e-87,HSPD1,2,197486581,197516737,-,4245,protein_coding,heat shock protein family D (Hsp60) member 1 [Source:HGNC Symbol;Acc:HGNC:5261],-,4441,4698,11861,10289,68.18980012,70.83028965,196.8209398,189.8448509
ENSG00000121904,296.8629501,297.0737226,1593.921939,1657.229793,296.9683363,1625.575866,-2.452389957,1.28714493710145e-89,2.65554089835743e-87,CSMD2,1,33513999,34165842,-,18157,protein_coding,CUB and Sushi multiple domains 2 [Source:HGNC Symbol;Acc:HGNC:19290],-,319,326,1579,1464,1.145151453,1.149098364,6.125841086,6.315392294
ENSG00000176619,830.0995343,951.3649277,3482.603351,3632.548091,890.732231,3557.575721,-1.997505745,4.94963611386505e-89,1.01064425640424e-86,LMNB2,19,2427638,2456996,-,5432,protein_coding,lamin B2 [Source:HGNC Symbol;Acc:HGNC:6638],-,892,1044,3450,3209,10.70339202,12.30054736,44.73907737,46.27147093
ENSG00000070814,939.9109077,1074.386255,3858.118843,3824.985977,1007.148581,3841.55241,-1.931245485,3.30725137073676e-88,6.68402251518493e-86,TCOF1,5,150357629,150400308,+,11439,protein_coding,treacle ribosome biogenesis factor 1 [Source:HGNC Symbol;Acc:HGNC:11654],-,1010,1179,3822,3379,5.755057308,6.596437395,23.53587304,23.13681007
ENSG00000124207,2308.830655,2464.071613,7253.909473,7197.176929,2386.451134,7225.543201,-1.598196304,3.71127058981077e-88,7.42479043452446e-86,CSE1L,20,49046246,49096960,+,3800,protein_coding,chromosome segregation 1 like [Source:HGNC Symbol;Acc:HGNC:2431],-,2481,2704,7186,6358,42.55587323,45.54144334,133.2083062,131.0509811
ENSG00000248112,55.83629155,36.45076351,908.505222,798.0512322,46.14352753,853.2782271,-4.211406007,2.41698802037907e-87,4.78708647316279e-85,AC108174.1,5,82919376,82921119,-,745,lincRNA,novel transcript,-,60,40,900,705,5.249419938,3.436271091,85.09693667,74.12013369
ENSG00000071539,324.7810958,308.9202208,1652.470054,1658.36178,316.8506583,1655.415917,-2.385438568,2.98329954304871e-87,5.85022086629927e-85,TRIP13,5,892643,919357,+,3560,protein_coding,thyroid hormone receptor interactor 13 [Source:HGNC Symbol;Acc:HGNC:12307],-,349,339,1637,1465,6.38986625,6.094434308,32.3911503,32.23227624
ENSG00000101670,149.8273823,141.2467086,1120.489774,1117.271725,145.5370455,1118.880749,-2.942824404,4.44424307711717e-87,8.6296743515081e-85,LIPG,18,49560699,49599182,+,13112,protein_coding,"lipase G, endothelial type [Source:HGNC Symbol;Acc:HGNC:6623]",-,161,155,1110,987,0.800337699,0.756565368,5.963232304,5.895919725
ENSG00000101447,395.5070651,344.4597152,1855.369553,1942.490659,369.9833902,1898.930106,-2.359805966,6.72023401513089e-87,1.29224228061827e-84,FAM83D,20,38926312,38953106,+,2475,protein_coding,family with sequence similarity 83 member D [Source:HGNC Symbol;Acc:HGNC:16122],-,425,378,1838,1716,11.19257635,9.774629314,52.31159881,54.30570173
ENSG00000187514,2974.21313,3024.502102,8400.644953,8613.29337,2999.357616,8506.969162,-1.503930095,1.19024036778531e-86,2.26672122349576e-84,PTMA,2,231706895,231713541,+,3378,protein_coding,prothymosin alpha [Source:HGNC Symbol;Acc:HGNC:9623],-,3196,3319,8322,7609,61.66851126,62.88271829,173.5384668,176.4295346
ENSG00000267121,1743.022901,1267.575301,151.417537,134.7065201,1505.299101,143.0620285,3.393165977,2.042100596019e-86,3.85198518140499e-84,AC008105.3,17,45190931,45222222,-,3719,antisense,"novel transcript, antisense to FMNL1",-,1873,1391,150,119,32.82675379,23.93782301,2.84114089,2.506248516
ENSG00000150347,1726.272014,1787.90995,334.1280316,350.9161447,1757.090982,342.5220882,2.35971664,2.31538029762571e-86,4.32626624290328e-84,ARID5B,10,61901300,62096944,+,9144,protein_coding,AT-rich interaction domain 5B [Source:HGNC Symbol;Acc:HGNC:17362],ARID,1855,1962,331,310,13.22281846,13.73240128,2.549878378,2.655393123
ENSG00000177409,1260.969584,1315.872563,169.5876414,193.5698734,1288.421073,181.5787574,2.829539163,3.47174637107227e-86,6.42629987153808e-84,SAMD9L,7,93130055,93148369,-,7135,protein_coding,sterile alpha motif domain containing 9 like [Source:HGNC Symbol;Acc:HGNC:1349],-,1355,1444,168,171,12.3783186,12.95259886,1.658605091,1.877178116
ENSG00000162909,1585.75068,1706.807001,5213.810524,5279.589996,1646.278841,5246.70026,-1.67208535,2.37074947297678e-85,4.34769111683131e-83,CAPN2,1,223701593,223776018,+,8792,protein_coding,calpain 2 [Source:HGNC Symbol;Acc:HGNC:1479],-,1704,1873,5165,4664,12.63276013,13.63432989,41.38189137,41.55030462
ENSG00000182463,2482.853764,2680.953656,633.9347549,606.745334,2581.90371,620.3400445,2.056828742,4.02748934752435e-85,7.31820679055663e-83,TSHZ2,20,52972407,53495330,+,12581,protein_coding,teashirt zinc finger homeobox 2 [Source:HGNC Symbol;Acc:HGNC:13010],Others,2668,2942,628,536,13.82251283,14.96618833,3.516188679,3.336975185
ENSG00000165757,576.9750126,641.5334378,2536.74847,2476.788789,609.2542252,2506.768629,-2.040594156,1.21017371754307e-83,2.17897278633256e-81,JCAD,10,30012800,30115494,-,9515,protein_coding,junctional cadherin 5 associated [Source:HGNC Symbol;Acc:HGNC:29283],-,620,704,2513,2188,4.247166,4.735300741,18.60421654,18.0111679
ENSG00000114738,1084.154661,1133.618745,3684.4934,3820.458027,1108.886703,3752.475714,-1.758548807,1.4235575251666e-83,2.54008831922971e-81,MAPKAPK3,3,50611520,50649297,+,3921,protein_coding,mitogen-activated protein kinase-activated protein kinase 3 [Source:HGNC Symbol;Acc:HGNC:6888],-,1165,1244,3650,3375,19.36624501,20.30519843,65.57279748,67.41868612
ENSG00000080824,20160.62367,20054.29882,49769.93496,48726.40467,20107.46124,49248.16982,-1.292348981,1.71250530201122e-83,3.02838214389592e-81,HSP90AA1,14,102080738,102139699,-,5248,protein_coding,heat shock protein 90 alpha family class A member 1 [Source:HGNC Symbol;Acc:HGNC:5253],-,21664,22007,49304,43045,269.0674479,268.3803513,661.783627,642.4395001
ENSG00000163814,3261.770031,3950.351496,12353.65212,12735.99208,3606.060763,12544.8221,-1.798482799,1.88934614894774e-83,3.31153892266009e-81,CDCP1,3,45082278,45146422,-,6507,protein_coding,CUB domain containing protein 1 [Source:HGNC Symbol;Acc:HGNC:24357],-,3505,4335,12238,11251,35.10941186,42.63752578,132.4821392,135.4296224
ENSG00000038427,4042.547508,4414.187461,12995.66248,12072.64736,4228.367485,12534.15492,-1.567731081,2.92020431023299e-83,5.07347075162057e-81,VCAN,5,83471465,83582303,+,14831,protein_coding,versican [Source:HGNC Symbol;Acc:HGNC:2464],-,4344,4844,12874,10665,19.0913096,20.90342254,61.14638124,56.32403694
ENSG00000106780,3581.898103,3901.142965,1053.866058,1058.408372,3741.520534,1056.137215,1.824906697,3.06704855533727e-83,5.28225771191391e-81,MEGF9,9,120600813,120714470,-,6298,protein_coding,multiple EGF like domains 9 [Source:HGNC Symbol;Acc:HGNC:3234],-,3849,4281,1044,935,39.83470393,43.50370762,11.67684545,11.62819495
ENSG00000110047,1107.419782,1330.452868,4591.989172,4830.190933,1218.936325,4711.090053,-1.950132807,3.48095260331814e-83,5.94342648804475e-81,EHD1,11,64851642,64888296,-,7101,protein_coding,EH domain containing 1 [Source:HGNC Symbol;Acc:HGNC:3242],-,1190,1460,4549,4267,10.92304663,13.15882293,45.12571685,47.06591216
ENSG00000067225,12782.78834,14018.05238,35939.45713,37763.10512,13400.42036,36851.28112,-1.459397382,3.89319247503516e-83,6.59047608209799e-81,PKM,15,72199029,72231822,-,8571,protein_coding,pyruvate kinase M1/2 [Source:HGNC Symbol;Acc:HGNC:9021],-,13736,15383,35603,33360,104.4588225,114.8664621,292.6057048,304.8582109
ENSG00000168016,1928.213268,1796.111372,373.4965913,392.7996845,1862.16232,383.1481379,2.281696348,4.84901827454323e-83,8.13895389369519e-81,TRANK1,3,36826820,36945098,-,12174,protein_coding,tetratricopeptide repeat and ankyrin repeat containing 1 [Source:HGNC Symbol;Acc:HGNC:29011],-,2072,1971,370,347,11.09360741,10.36184346,2.14089869,2.232541431
ENSG00000136158,205.6636739,216.8820429,1372.852335,1259.902158,211.2728584,1316.377247,-2.639627626,1.78920089518332e-82,2.97789184285722e-80,SPRY2,13,80335976,80340951,-,3038,protein_coding,sprouty RTK signaling antagonist 2 [Source:HGNC Symbol;Acc:HGNC:11270],-,221,238,1360,1113,4.741555551,5.0138679,31.53398297,28.69529835
ENSG00000142871,1115.795226,1166.424432,3737.994263,3913.281007,1141.109829,3825.637635,-1.745055115,2.29575476441828e-82,3.78914323867238e-80,CYR61,1,85580761,85583962,+,2455,protein_coding,cysteine rich angiogenic inducer 61 [Source:HGNC Symbol;Acc:HGNC:2654],-,1199,1280,3703,3457,31.83347323,33.36892172,106.2502365,110.2938338
ENSG00000125730,1420.103015,1646.663242,249.3342109,249.037264,1533.383128,249.1857374,2.621499587,3.87231558586233e-82,6.33843656971812e-80,C3,19,6677704,6730562,-,8328,protein_coding,complement C3 [Source:HGNC Symbol;Acc:HGNC:1318],-,1526,1807,247,220,11.94345991,13.88676659,2.089218807,2.069118263
ENSG00000109472,2990.964017,2914.238543,752.0404338,824.0869462,2952.60128,788.06369,1.90655422,2.50448649648233e-81,4.06589012699418e-79,CPE,4,165361194,165498320,+,2958,protein_coding,carboxypeptidase E [Source:HGNC Symbol;Acc:HGNC:2303],-,3214,3198,745,728,70.821324,69.1932914,17.74131443,19.27687181
ENSG00000162733,2145.974805,2364.743283,517.8479765,456.1909881,2255.359044,487.0194823,2.209796368,3.43519028487171e-81,5.53149420993245e-79,DDR2,1,162631373,162787400,+,10730,protein_coding,discoidin domain receptor tyrosine kinase 2 [Source:HGNC Symbol;Acc:HGNC:2731],-,2306,2595,513,403,14.00799312,15.47823158,3.367792559,2.941769723
ENSG00000150753,2188.782629,2241.721956,6674.485031,6314.226629,2215.252292,6494.35583,-1.551816331,3.62941214991395e-81,5.79710782590288e-79,CCT5,5,10249921,10266412,+,5839,protein_coding,chaperonin containing TCP1 subunit 5 [Source:HGNC Symbol;Acc:HGNC:1618],-,2352,2460,6612,5578,26.25519094,26.96375248,79.76677974,74.82442436
ENSG00000172037,11524.61058,11599.54422,4352.749464,4450.9751,11562.0774,4401.862282,1.393300838,5.30592856580666e-81,8.40713769394933e-79,LAMB2,3,49121114,49133118,-,6865,protein_coding,laminin subunit beta 2 [Source:HGNC Symbol;Acc:HGNC:6487],-,12384,12729,4312,3932,117.5808893,118.6690443,44.2451733,44.861761
ENSG00000168078,305.2383938,291.6061081,1509.128119,1548.558987,298.4222509,1528.843553,-2.357017696,6.43366487110073e-81,1.01131084473826e-78,PBK,8,27809620,27838095,-,2165,protein_coding,PDZ binding kinase [Source:HGNC Symbol;Acc:HGNC:18282],-,328,320,1495,1368,9.874890348,9.459665452,48.64195054,49.49160595
ENSG00000188643,1011.567482,1071.652447,3471.499398,3659.715793,1041.609965,3565.607595,-1.775078486,1.19862319690969e-80,1.86928590850342e-78,S100A16,1,153606886,153613145,-,1701,protein_coding,S100 calcium binding protein A16 [Source:HGNC Symbol;Acc:HGNC:20441],-,1087,1176,3439,3233,41.65254759,44.24729319,142.4149403,148.869161
ENSG00000164611,335.9483541,402.7809368,1855.369553,1838.347803,369.3646455,1846.858678,-2.321572786,3.93206795220789e-80,6.08426077042418e-78,PTTG1,5,160421822,160428744,+,2013,protein_coding,pituitary tumor-transforming 1 [Source:HGNC Symbol;Acc:HGNC:9690],-,361,442,1838,1624,11.68906479,14.05277829,64.31753952,63.18959906
ENSG00000162595,695.1618297,879.3746697,3629.983087,3381.246852,787.2682497,3505.61497,-2.154583259,4.52684966815996e-80,6.93598473019768e-78,DIRAS3,1,68045896,68051631,-,2039,protein_coding,DIRAS family GTPase 3 [Source:HGNC Symbol;Acc:HGNC:687],-,747,965,3596,2987,23.8791968,30.28961739,124.2310475,114.7417176
ENSG00000170425,334.0871444,340.8146388,1600.988091,1652.701843,337.4508916,1626.844967,-2.269127839,4.5525498077638e-80,6.93598473019768e-78,ADORA2B,17,15944917,15975746,+,2551,protein_coding,adenosine A2b receptor [Source:HGNC Symbol;Acc:HGNC:264],-,359,374,1586,1460,9.172766298,9.383067564,43.79458489,44.82762672
ENSG00000123975,532.3059794,606.9052125,2372.20808,2665.830712,569.6055959,2519.019396,-2.144223005,7.41287452103102e-80,1.1207587233858e-77,CKS2,9,89311198,89316703,+,613,protein_coding,CDC28 protein kinase regulatory subunit 2 [Source:HGNC Symbol;Acc:HGNC:2000],-,572,666,2350,2355,60.82076706,69.53403864,270.0443391,300.9080364
ENSG00000143933,3159.403497,3050.928906,8476.353721,8414.063559,3105.166201,8445.20864,-1.443504038,8.74514763664896e-80,1.3121696522081e-77,CALM2,2,47160082,47176601,-,6466,protein_coding,calmodulin 2 [Source:HGNC Symbol;Acc:HGNC:1445],-,3395,3348,8397,7433,34.22318439,33.13854598,91.47789085,90.03923206
ENSG00000117586,349.907427,296.1624535,1748.367827,1637.986004,323.0349403,1693.176916,-2.390636058,1.81419096512021e-79,2.70164407933616e-77,TNFSF4,1,173183734,173207313,-,3942,protein_coding,TNF superfamily member 4 [Source:HGNC Symbol;Acc:HGNC:11934],-,376,325,1732,1447,6.217095862,5.276554655,30.94987915,28.75115268
ENSG00000147408,3839.675649,4005.93891,1221.434798,1231.602469,3922.807279,1226.518634,1.677410412,1.70721176640946e-78,2.52336091384372e-76,CSGALNACT1,8,19404161,19758029,-,6580,protein_coding,chondroitin sulfate N-acetylgalactosaminyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:24290],-,4126,4396,1210,1088,40.87141455,42.75781364,12.95350111,12.9510909
ENSG00000213585,1920.768429,2119.611898,6060.739281,6328.942467,2020.190164,6194.840874,-1.616394573,1.9888865597616e-78,2.9179175705658e-76,VDAC1,5,133971915,134005133,-,3163,protein_coding,voltage dependent anion channel 1 [Source:HGNC Symbol;Acc:HGNC:12669],-,2064,2326,6004,5591,42.53308068,47.06458336,133.7116295,138.45022
ENSG00000125148,642.1173528,689.8306995,2726.525116,3357.475113,665.9740261,3042.000115,-2.190879313,3.09854311491935e-78,4.51248124515387e-76,MT2A,16,56608199,56609497,+,1299,protein_coding,metallothionein 2A [Source:HGNC Symbol;Acc:HGNC:7406],-,690,757,2701,2966,34.62232896,37.29670181,146.4681253,178.8402817
ENSG00000112837,1022.73474,973.2353858,3332.195264,3271.444058,997.985063,3301.819661,-1.726312894,6.51973973564064e-77,9.42554490540866e-75,TBX18,6,84687351,84764519,-,8469,protein_coding,T-box 18 [Source:HGNC Symbol;Acc:HGNC:11595],T-box,1099,1068,3301,2890,8.458276896,8.070915859,27.45624119,26.72815983
ENSG00000277586,565.8077543,684.3630849,2696.241609,2594.515495,625.0854196,2645.378552,-2.081143883,6.63171381157274e-77,9.51795099652243e-75,NEFL,8,24950955,24957110,-,4329,protein_coding,neurofilament light [Source:HGNC Symbol;Acc:HGNC:7739],-,608,751,2671,2292,9.154451587,11.10289036,43.46242878,41.46965069
ENSG00000179431,120.0480268,151.2706686,1044.781005,1041.428558,135.6593477,1043.104782,-2.94204892,8.95625585209909e-77,1.27616980868111e-74,FJX1,11,35618419,35620868,+,2450,protein_coding,four jointed box 1 [Source:HGNC Symbol;Acc:HGNC:17166],-,129,166,1035,920,3.431942199,4.336363733,29.75787775,29.41203626
ENSG00000091409,1723.480199,1952.849655,6208.119017,5749.364835,1838.164927,5978.741926,-1.70160916,1.14415446504845e-76,1.61865166676784e-74,ITGA6,2,172427354,172506282,+,6533,protein_coding,integrin subunit alpha 6 [Source:HGNC Symbol;Acc:HGNC:6142],-,1852,2143,6150,5079,18.47756178,20.99390428,66.3116978,60.89321502
